EC-Number	Pfam-Domain	Confidence-Score	Type	In-InterPro
3.6.3.20	PF08352	5.33702777778E-005	BRONZE	No
3.6.3.20	PF00528	0.000387835	BRONZE	No
3.6.3.20	PF00122	0.000107529	SILVER	No
3.6.3.20	PF03459	0.0105616433	BRONZE	No
3.6.3.27	PF02361	0.0006670722	BRONZE	No
3.6.3.27	PF07728	0.0001680867	BRONZE	No
3.6.3.27	PF08402	0.000159754	SILVER	No
3.6.3.27	PF03459	0.000122964	SILVER	No
3.6.3.27	PF00122	4.46956666667E-005	SILVER	No
3.6.3.27	PF13732	0.0006378444	BRONZE	No
3.6.3.27	PF00664	0.0043670778	SILVER	No
3.6.3.27	PF03412	0.0012078778	SILVER	No
3.6.3.27	PF12857	0.0001304	SILVER	No
3.6.3.27	PF00528	0.0008433556	SILVER	No
3.6.3.27	PF06472	0.0028525222	SILVER	No
3.6.3.27	PF00702	5.43806666667E-005	SILVER	No
2.3.1.57	PF12804	0.0001007833	BRONZE	No
2.3.1.57	PF08240	0.000029125	SILVER	No
2.3.1.57	PF13673	0.0002359522	BRONZE	No
2.3.1.57	PF13508	0.0017531778	SILVER	No
1.11.1.1	PF00141	4.35447777778E-005	BRONZE	No
3.1.3.18	PF00102	1.63282777778E-005	SILVER	No
3.1.3.18	PF00245	3.91148333333E-005	SILVER	No
3.1.3.18	PF01966	2.79708888889E-005	SILVER	No
3.1.3.18	PF02811	4.90081666667E-005	SILVER	No
3.1.3.18	PF07679	2.61316666667E-005	SILVER	No
3.1.3.18	PF00300	2.85195E-005	SILVER	No
3.1.3.18	PF02518	5.26263333333E-005	SILVER	No
3.1.3.18	PF00702	0.0344579817	BRONZE	No
3.1.3.18	PF00149	1.80260555556E-005	SILVER	No
3.1.3.18	PF00672	5.40825555556E-005	SILVER	No
3.1.3.18	PF13242	0.0023688944	BRONZE	No
3.1.3.18	PF01569	4.21754444444E-005	SILVER	No
3.1.3.18	PF00854	0.00010508	SILVER	No
3.1.3.18	PF00512	4.93316111111E-005	SILVER	No
3.1.3.18	PF02872	4.67076111111E-005	SILVER	No
3.1.3.19	PF00459	0.0014683556	SILVER	No
3.1.3.16	PF05822	0.0004313033	SILVER	No
3.1.3.16	PF10409	0.0247382222	BRONZE	No
3.1.3.16	PF00300	0.0243126023	BRONZE	No
3.1.3.16	PF05005	0.0006569222	BRONZE	No
3.1.3.16	PF03924	0.0178258889	BRONZE	No
3.1.3.16	PF00595	6.16388888889E-005	BRONZE	No
3.1.3.16	PF07679	0.0002927837	BRONZE	No
3.1.3.16	PF02518	0.0010162688	BRONZE	No
3.1.3.16	PF06602	0.0010065778	SILVER	No
3.1.3.16	PF01950	0.0001507083	SILVER	No
3.1.3.16	PF00102	1.71728333333E-005	BRONZE	No
3.1.3.16	PF00328	5.14015555556E-005	BRONZE	No
3.1.3.16	PF00245	0.000112583	SILVER	No
3.1.3.16	PF12738	0.0330180667	SILVER	No
3.1.3.16	PF05384	0.0001038683	BRONZE	No
3.1.3.16	PF01363	0.0175196	SILVER	No
3.1.3.16	PF00041	0.0001075911	BRONZE	No
3.1.3.16	PF08673	0.0006373056	BRONZE	No
3.1.3.16	PF01569	0.0001330706	BRONZE	No
3.1.3.16	PF00520	0.0041294	BRONZE	No
3.1.3.16	PF09309	0.0360419944	SILVER	No
3.1.3.16	PF03291	0.00021644	SILVER	No
3.1.3.16	PF00702	0.000084029	SILVER	No
3.1.3.16	PF00672	3.61963333333E-005	BRONZE	No
3.1.3.16	PF00512	0.0014295023	BRONZE	No
3.1.3.16	PF00226	0.0001562917	BRONZE	No
3.1.3.16	PF02872	0.0002701794	BRONZE	No
3.1.3.15	PF05384	0.0002120506	SILVER	No
3.1.3.15	PF00595	6.29188888889E-005	SILVER	No
3.1.3.15	PF00702	5.33716666667E-005	SILVER	No
3.1.3.15	PF02518	3.98806666667E-005	SILVER	No
3.1.3.15	PF00512	3.78289444444E-005	SILVER	No
3.1.3.15	PF13419	0.000032953	BRONZE	No
3.1.3.15	PF00672	3.16696111111E-005	SILVER	No
3.1.3.12	PF01975	0.0001198827	SILVER	No
3.1.3.12	PF13419	0.0025760278	BRONZE	No
3.1.3.12	PF00512	0.000013162	SILVER	No
3.1.3.12	PF02518	1.15632222222E-005	SILVER	No
3.1.3.12	PF00672	1.83648888889E-005	SILVER	No
3.1.3.12	PF01743	0.0001395693	SILVER	No
3.1.3.12	PF08282	0.00019216	BRONZE	No
3.1.3.13	PF02518	2.20448888889E-005	SILVER	No
3.1.3.13	PF00512	2.50928888889E-005	SILVER	No
3.1.3.10	PF00702	4.73089444444E-005	SILVER	No
3.1.3.10	PF02518	3.53504444444E-005	SILVER	No
3.1.3.10	PF00512	2.68254444444E-005	SILVER	No
3.1.3.10	PF13419	0.0164837528	BRONZE	No
3.1.3.10	PF00672	5.61444444444E-005	SILVER	No
3.1.3.10	PF08282	0.0008811889	SILVER	No
3.1.3.11	PF00459	0.0261522333	SILVER	No
3.1.3.11	PF01743	0.0001161617	SILVER	No
3.1.3.11	PF01950	0.0279049444	SILVER	No
3.1.3.11	PF03372	4.20697777778E-005	SILVER	No
3.1.3.11	PF00300	6.47233333333E-005	SILVER	No
3.1.3.11	PF06315	0.000192797	SILVER	No
3.1.3.11	PF00702	2.82061666667E-005	BRONZE	No
3.1.3.11	PF00149	8.18183333333E-005	SILVER	No
3.1.3.11	PF00782	0.000121255	SILVER	No
3.1.3.11	PF02518	2.10763333333E-005	SILVER	No
3.1.3.11	PF00475	0.000200058	SILVER	No
3.1.3.11	PF00672	2.23158888889E-005	SILVER	No
3.1.3.11	PF02811	0.0001007507	SILVER	No
3.1.3.11	PF00512	2.39904444444E-005	SILVER	No
3.1.3.11	PF00581	6.52011111111E-005	SILVER	No
3.1.3.11	PF08282	0.0005253772	SILVER	No
3.1.3.11	PF01663	0.0001475206	SILVER	No
3.1.3.11	PF02872	5.30002222222E-005	SILVER	No
6.3.2.10	PF00731	0.0001820537	SILVER	No
6.3.2.10	PF13193	0.000057011	SILVER	No
6.3.2.10	PF00501	4.96973333333E-005	SILVER	No
6.3.2.10	PF01259	6.06236666667E-005	SILVER	No
6.3.2.10	PF01820	0.0001577267	SILVER	No
6.3.2.10	PF08353	0.0003637378	BRONZE	No
6.3.2.10	PF07478	0.0001577267	SILVER	No
6.3.2.10	PF00550	7.68788888889E-005	SILVER	No
1.20.1.1	PF02826	0.0380631556	BRONZE	No
2.4.2.28	PF00117	0.00014701	SILVER	No
2.4.2.29	PF04095	6.43383333333E-005	SILVER	No
2.4.2.29	PF00645	0.0003737633	SILVER	No
2.4.2.29	PF00591	6.06266666667E-005	SILVER	No
2.4.2.29	PF00117	0.000033871	SILVER	No
2.4.2.29	PF01048	4.51836666667E-005	SILVER	No
2.4.2.29	PF00156	0.0001026013	SILVER	No
2.4.2.29	PF00215	5.85116666667E-005	SILVER	No
2.4.2.29	PF00310	7.48783333333E-005	SILVER	No
2.4.2.29	PF14810	0.0067606111	SILVER	No
2.4.2.29	PF01472	0.0023598851	SILVER	No
2.4.2.29	PF02885	6.10893333333E-005	SILVER	No
2.4.2.21	PF01634	0.0001990064	SILVER	No
2.4.2.21	PF13537	0.0001419677	SILVER	No
2.4.2.21	PF00156	0.000104941	SILVER	No
2.4.2.21	PF00215	0.000179538	SILVER	No
2.4.2.21	PF01472	0.0001121873	SILVER	No
2.4.2.21	PF00117	3.01112222222E-005	SILVER	No
2.7.8.12	PF00535	0.0130615333	SILVER	No
2.7.8.12	PF00884	0.00009129	SILVER	No
2.7.8.12	PF12804	0.0001667717	BRONZE	No
2.7.8.12	PF13091	0.0002780594	SILVER	No
2.7.8.14	PF00535	0.0004724072	BRONZE	No
1.7.3.3	PF01522	0.0145476111	SILVER	No
1.7.3.3	PF04018	0.0074911111	SILVER	No
6.3.2.12	PF00975	8.84311111111E-005	SILVER	No
6.3.2.12	PF13193	4.23451666667E-005	SILVER	No
6.3.2.12	PF00550	4.29103333333E-005	SILVER	No
6.3.2.12	PF00501	5.46821666667E-005	SILVER	No
3.6.1.45	PF00005	1.62750555556E-005	SILVER	No
3.5.99.6	PF01979	3.32213888889E-005	BRONZE	No
3.5.99.6	PF02585	0.0208058333	SILVER	No
3.5.99.4	PF13147	0.0220032778	SILVER	No
5.1.3.8	PF00887	0.0109422222	SILVER	No
6.3.2.13	PF00731	0.0002747357	SILVER	No
6.3.2.13	PF13193	0.0001683388	BRONZE	No
6.3.2.13	PF02569	0.000076201	SILVER	No
6.3.2.13	PF00501	0.0002018689	BRONZE	No
6.3.2.13	PF01259	0.0001372297	SILVER	No
6.3.2.13	PF01820	0.000059506	SILVER	No
6.3.2.13	PF02951	0.000100714	SILVER	No
6.3.2.13	PF02955	0.0001005183	SILVER	No
6.3.2.13	PF00668	0.0003146267	BRONZE	No
6.3.2.13	PF08353	0.0235591111	SILVER	No
6.3.2.13	PF07478	0.000059506	SILVER	No
6.3.2.13	PF00550	0.0002103967	BRONZE	No
5.1.3.9	PF00834	0.0001181623	SILVER	No
5.1.3.9	PF02350	6.79266666667E-005	BRONZE	No
5.1.3.9	PF01370	3.77931111111E-005	SILVER	No
2.7.1.159	PF01467	0.0036008278	SILVER	No
4.2.3.73	PF01397	0.0395816667	BRONZE	No
4.2.3.73	PF03936	0.0367121667	BRONZE	No
3.1.1.10	PF12697	0.0061246111	SILVER	No
3.1.1.10	PF00561	0.038246	BRONZE	No
3.1.1.11	PF12697	0.000109343	BRONZE	No
3.1.1.11	PF07859	0.00014706	BRONZE	No
3.1.1.11	PF00657	0.0001922439	BRONZE	No
3.1.1.11	PF00072	6.78088888889E-005	SILVER	No
3.1.1.11	PF00472	0.0036011333	BRONZE	No
2.7.1.157	PF00480	0.0005686722	BRONZE	No
3.1.1.13	PF11815	0.0126622778	SILVER	No
3.1.1.13	PF01734	0.0055870556	SILVER	No
2.7.1.150	PF00169	0.0019134722	SILVER	No
2.7.1.153	PF00787	0.0011670722	BRONZE	No
3.1.1.17	PF10282	0.0002347244	SILVER	No
3.1.1.17	PF01182	0.01344699	BRONZE	No
3.1.1.17	PF00756	0.0001428778	BRONZE	No
2.7.8.5	PF00614	0.02974475	BRONZE	No
3.2.2.2	PF01156	0.0019424556	BRONZE	No
3.2.2.3	PF03167	0.0199912778	SILVER	No
3.2.2.1	PF00730	0.0002565511	BRONZE	No
3.2.2.1	PF01048	0.0012574722	SILVER	No
3.2.2.1	PF14815	0.0007136	BRONZE	No
3.2.2.1	PF10576	0.0002506522	BRONZE	No
3.2.2.9	PF12833	3.53202777778E-005	SILVER	No
3.2.2.9	PF01156	3.80435E-005	SILVER	No
1.17.5.2	PF00111	0.0317012944	BRONZE	No
1.5.1.20	PF00186	6.28686666667E-005	SILVER	No
1.5.1.20	PF01210	0.0002001163	SILVER	No
1.5.1.20	PF00106	0.000068855	BRONZE	No
1.5.1.20	PF00171	0.000095682	SILVER	No
1.5.1.20	PF02911	0.0002212513	SILVER	No
1.5.1.20	PF14748	0.0001990953	SILVER	No
1.5.1.20	PF03807	0.000150865	SILVER	No
1.5.1.20	PF00551	0.0002114457	SILVER	No
6.3.2.26	PF02006	0.032075	SILVER	No
6.3.2.21	PF00240	0.0077041667	BRONZE	No
3.1.4.41	PF14724	0.0392837222	SILVER	No
6.3.2.20	PF00501	0.0276708056	BRONZE	No
1.1.1.267	PF03721	0.0001210522	BRONZE	No
1.1.1.267	PF03720	0.0001218839	BRONZE	No
1.1.1.267	PF00393	0.000072963	SILVER	No
1.1.1.267	PF00465	0.0001021911	BRONZE	No
1.1.1.267	PF01450	7.65976666667E-005	SILVER	No
1.1.1.267	PF00696	0.0001344707	SILVER	No
1.1.1.267	PF00180	4.83043333333E-005	SILVER	No
1.1.1.267	PF01515	0.0001335533	SILVER	No
1.1.1.267	PF02894	0.0001981533	BRONZE	No
1.1.1.267	PF02781	0.0001168103	SILVER	No
1.1.1.267	PF00984	0.0001209311	BRONZE	No
1.1.1.267	PF08240	0.0001161416	SILVER	No
1.1.1.267	PF00378	3.05656111111E-005	SILVER	No
1.1.1.267	PF00383	0.0003275437	SILVER	No
1.1.1.267	PF00479	0.000117022	SILVER	No
1.1.1.267	PF14833	6.77722222222E-005	BRONZE	No
1.1.1.267	PF00275	0.0002292514	SILVER	No
1.1.1.267	PF00109	0.0001334527	SILVER	No
1.1.1.267	PF00106	0.0004132333	BRONZE	No
1.1.1.267	PF00107	0.000155456	BRONZE	No
1.1.1.267	PF00248	0.0015406611	SILVER	No
1.1.1.267	PF00815	0.0003720157	SILVER	No
1.1.1.267	PF01408	0.0003930594	BRONZE	No
1.1.1.267	PF02801	0.0001334527	SILVER	No
1.1.1.267	PF03446	0.000121143	BRONZE	No
1.1.1.267	PF07991	7.65123333333E-005	SILVER	No
1.1.1.267	PF02911	0.0012466068	SILVER	No
1.1.1.267	PF00551	0.0012863763	SILVER	No
1.1.1.267	PF01842	0.000093871	SILVER	No
1.1.1.267	PF01370	3.52396666667E-005	BRONZE	No
1.1.1.267	PF13840	0.000144436	SILVER	No
1.1.1.264	PF08240	0.0345111667	BRONZE	No
1.1.1.264	PF00107	0.0339637778	BRONZE	No
1.1.1.265	PF01370	0.0372986111	BRONZE	No
1.1.1.262	PF01232	0.0001458557	SILVER	No
1.1.1.262	PF08501	0.0002214263	SILVER	No
1.1.1.262	PF02911	0.0001397363	SILVER	No
1.1.1.262	PF00696	0.000072648	SILVER	No
1.1.1.262	PF01515	0.0002886107	SILVER	No
1.1.1.262	PF00180	5.21933333333E-005	SILVER	No
1.1.1.262	PF02894	0.0002494733	SILVER	No
1.1.1.262	PF02801	7.20983333333E-005	SILVER	No
1.1.1.262	PF00478	0.000187622	SILVER	No
1.1.1.262	PF00383	0.0004954767	SILVER	No
1.1.1.262	PF00571	0.0002439763	SILVER	No
1.1.1.262	PF00275	0.0004312794	SILVER	No
1.1.1.262	PF01210	0.000063194	SILVER	No
1.1.1.262	PF00109	7.20983333333E-005	SILVER	No
1.1.1.262	PF00815	0.0003482933	SILVER	No
1.1.1.262	PF01408	0.000230485	SILVER	No
1.1.1.262	PF01202	0.00035767	SILVER	No
1.1.1.262	PF07479	0.000063098	SILVER	No
1.1.1.262	PF00551	0.0003116007	SILVER	No
1.1.1.262	PF01842	0.0001521423	SILVER	No
1.1.1.262	PF01488	0.0001747897	SILVER	No
1.1.1.262	PF01370	0.0002502543	SILVER	No
1.1.1.262	PF08125	0.0001458557	SILVER	No
5.1.3.4	PF01261	5.13690555556E-005	SILVER	No
1.1.1.261	PF00465	0.0006632611	BRONZE	No
1.1.1.268	PF01370	0.0001446544	SILVER	No
1.1.1.268	PF00106	0.0312359	BRONZE	No
2.7.7.87	PF07733	9.08986666667E-005	SILVER	No
2.7.7.87	PF01612	0.0001109317	SILVER	No
2.7.7.87	PF03726	0.000076918	SILVER	No
2.7.7.87	PF01128	0.000085143	SILVER	No
2.7.7.87	PF00483	9.39646666667E-005	SILVER	No
2.7.7.87	PF02811	9.24353333333E-005	SILVER	No
2.7.7.87	PF01336	0.000050067	SILVER	No
2.7.7.87	PF00136	6.45913333333E-005	SILVER	No
2.7.7.87	PF01842	5.13946666667E-005	SILVER	No
2.7.7.87	PF03725	0.000120387	SILVER	No
2.7.7.87	PF00990	0.0002610228	SILVER	No
2.7.7.87	PF03104	7.03153333333E-005	SILVER	No
2.7.7.87	PF00013	7.55796666667E-005	SILVER	No
2.7.7.87	PF10385	7.12483333333E-005	SILVER	No
2.7.7.87	PF01507	0.000102617	SILVER	No
2.7.7.87	PF01087	9.84573333333E-005	SILVER	No
2.7.7.87	PF00575	0.0001429673	SILVER	No
2.7.7.87	PF12804	0.0001017503	SILVER	No
2.7.7.87	PF02744	0.000098525	SILVER	No
2.7.7.87	PF00476	0.000097023	SILVER	No
2.7.7.87	PF01467	0.0001550393	SILVER	No
2.7.7.87	PF00271	0.0001352363	SILVER	No
2.7.7.87	PF00562	0.000047224	SILVER	No
2.7.7.87	PF03099	0.00032302	SILVER	No
2.7.7.87	PF04565	5.34886666667E-005	SILVER	No
2.7.7.87	PF04563	5.52293333333E-005	SILVER	No
2.7.7.87	PF04560	0.000055304	SILVER	No
2.7.7.87	PF04561	0.000057109	SILVER	No
2.7.7.87	PF01192	9.59136666667E-005	SILVER	No
2.7.7.87	PF01138	0.000120364	SILVER	No
2.7.7.87	PF03144	0.0001618457	SILVER	No
2.7.7.87	PF14579	9.22963333333E-005	SILVER	No
1.2.1.48	PF00171	0.0179491667	BRONZE	No
2.7.7.81	PF02348	0.0333238333	BRONZE	No
1.2.1.41	PF01568	0.000178307	SILVER	No
1.2.1.41	PF00696	0.008944741	BRONZE	No
1.2.1.41	PF00384	0.00016366	SILVER	No
1.2.1.41	PF05201	7.85826666667E-005	SILVER	No
1.2.1.41	PF04879	0.000164489	SILVER	No
1.2.1.41	PF01488	0.000054328	SILVER	No
1.2.1.42	PF07993	0.0041876556	SILVER	No
1.2.1.43	PF13247	0.00047059	BRONZE	No
1.2.1.43	PF00384	0.0015108556	SILVER	No
1.2.1.43	PF10588	0.0010682222	SILVER	No
1.2.1.43	PF12838	0.0014542889	SILVER	No
1.2.1.43	PF04879	0.0019295556	SILVER	No
1.2.1.43	PF00389	0.0047292056	BRONZE	No
1.2.1.43	PF01568	0.0014807222	SILVER	No
4.1.2.54	PF00701	0.0351363889	SILVER	No
4.1.2.56	PF01791	0.0339132333	BRONZE	No
1.1.1.287	PF00107	0.0286496444	BRONZE	No
1.1.1.287	PF08240	0.0287545333	BRONZE	No
1.1.1.312	PF02894	0.0004411256	BRONZE	No
1.1.1.312	PF08240	0.0001615444	SILVER	No
1.1.1.311	PF00106	0.00355765	SILVER	No
1.1.1.311	PF13561	0.0038754444	SILVER	No
1.12.98.3	PF00374	0.0301146889	BRONZE	No
1.12.98.3	PF01058	0.0090859389	BRONZE	No
1.12.98.3	PF13237	0.0004434383	BRONZE	No
3.2.1.97	PF00041	0.0001751089	BRONZE	No
3.2.1.97	PF00746	0.00047499	BRONZE	No
3.2.1.97	PF07532	0.0022293667	SILVER	No
3.2.1.97	PF02018	0.00071225	BRONZE	No
3.2.1.97	PF07554	0.006721	SILVER	No
1.20.4.2	PF13410	0.0063362778	SILVER	No
1.11.1.5	PF12697	5.37836666667E-005	BRONZE	No
1.11.1.5	PF10417	0.0002751317	BRONZE	No
1.11.1.5	PF08534	0.0024326611	SILVER	No
1.11.1.5	PF00578	0.0003956317	BRONZE	No
3.2.1.96	PF07501	0.0009266444	SILVER	No
3.2.1.96	PF02973	0.0003963	SILVER	No
3.2.1.96	PF07523	0.0020460778	SILVER	No
3.2.1.96	PF01183	0.0014283889	SILVER	No
3.2.1.96	PF00746	0.0006705722	BRONZE	No
3.2.1.96	PF00041	0.0001236061	BRONZE	No
3.2.1.96	PF10135	0.0007497222	BRONZE	No
3.2.1.96	PF01476	0.0001305106	BRONZE	No
3.2.1.96	PF00801	0.0045248889	SILVER	No
3.2.1.96	PF13457	0.0026143778	SILVER	No
3.2.1.96	PF07554	0.0016943667	SILVER	No
3.2.1.96	PF00395	0.0004727872	BRONZE	No
3.2.1.96	PF00754	0.0031705778	SILVER	No
6.2.1.41	PF00501	0.0378446111	SILVER	No
6.2.1.43	PF13193	0.0303986667	BRONZE	No
6.2.1.43	PF00501	0.0267601667	BRONZE	No
6.2.1.42	PF00501	0.0378446111	SILVER	No
2.4.1.78	PF00535	0.0033404222	SILVER	No
1.1.1.88	PF02801	0.000150327	SILVER	No
1.1.1.88	PF00109	0.000150327	SILVER	No
1.1.1.88	PF08501	0.0001538937	SILVER	No
1.1.1.88	PF07479	0.0001315617	SILVER	No
1.1.1.88	PF00383	0.000147584	SILVER	No
1.1.1.88	PF01488	0.0001214807	SILVER	No
1.1.1.88	PF01210	0.0001317613	SILVER	No
4.1.1.50	PF02784	0.0002888106	BRONZE	No
4.1.1.50	PF03737	0.0002116873	SILVER	No
4.1.1.50	PF00155	2.03481111111E-005	SILVER	No
4.1.1.50	PF02775	3.17748888889E-005	SILVER	No
4.1.1.50	PF00278	0.0002945928	BRONZE	No
4.1.1.50	PF00215	0.0019723279	SILVER	No
4.1.1.50	PF00120	0.000048537	SILVER	No
4.1.1.53	PF00282	0.0048508278	SILVER	No
1.1.1.81	PF02801	0.000066145	SILVER	No
1.1.1.81	PF00109	6.43622222222E-005	SILVER	No
1.1.1.81	PF02737	3.29480555556E-005	SILVER	No
1.1.1.81	PF00725	3.28911111111E-005	SILVER	No
1.1.1.81	PF04321	4.16896111111E-005	SILVER	No
1.1.1.81	PF08240	2.32458333333E-005	SILVER	No
1.1.1.81	PF00393	8.61094444444E-005	SILVER	No
1.1.1.81	PF00378	1.95828888889E-005	SILVER	No
1.1.1.81	PF00383	3.91397777778E-005	SILVER	No
1.1.1.81	PF00107	2.37228888889E-005	SILVER	No
1.1.1.81	PF01370	0.0001572058	SILVER	No
1.1.1.81	PF03446	3.85093888889E-005	SILVER	No
1.1.1.80	PF01073	0.0020395111	BRONZE	No
1.1.1.82	PF00571	0.0001841244	BRONZE	No
1.1.1.82	PF02615	0.0334947222	BRONZE	No
1.1.1.85	PF00742	0.000066826	SILVER	No
1.1.1.85	PF02801	6.55863333333E-005	SILVER	No
1.1.1.85	PF00109	6.55863333333E-005	SILVER	No
1.1.1.85	PF01232	7.38761111111E-005	SILVER	No
1.1.1.85	PF07991	0.000075205	SILVER	No
1.1.1.85	PF08125	7.21055555556E-005	SILVER	No
1.1.1.85	PF00551	4.04936666667E-005	SILVER	No
1.1.1.85	PF02781	0.0001148147	SILVER	No
1.1.1.85	PF02826	0.0001041337	BRONZE	No
1.1.1.85	PF00479	0.0001150223	SILVER	No
1.1.1.85	PF00383	6.43893333333E-005	SILVER	No
1.1.1.85	PF00389	0.0001222347	BRONZE	No
1.1.1.85	PF01450	0.000075289	SILVER	No
1.1.1.85	PF02866	5.17723333333E-005	SILVER	No
1.1.1.85	PF00106	1.76527222222E-005	SILVER	No
1.1.1.85	PF00275	0.000043357	SILVER	No
1.1.1.85	PF01370	2.55915E-005	SILVER	No
1.1.1.85	PF00056	4.92376666667E-005	SILVER	No
1.1.1.85	PF00696	6.60863333333E-005	SILVER	No
1.1.1.86	PF08240	8.63413333333E-005	SILVER	No
1.1.1.86	PF01842	0.0001014913	SILVER	No
1.1.1.86	PF02801	0.000144286	SILVER	No
1.1.1.86	PF00107	0.000088009	SILVER	No
1.1.1.86	PF08436	7.65976666667E-005	SILVER	No
1.1.1.86	PF08501	6.40738888889E-005	SILVER	No
1.1.1.86	PF00109	0.000144286	SILVER	No
1.1.1.86	PF00551	0.000144794	SILVER	No
1.1.1.86	PF08546	6.87233333333E-005	SILVER	No
1.1.1.86	PF00383	0.0002124797	SILVER	No
1.1.1.86	PF02558	0.000068694	SILVER	No
1.1.1.86	PF02866	5.69483333333E-005	SILVER	No
1.1.1.86	PF03446	0.000065991	SILVER	No
1.1.1.86	PF01488	0.0001493421	SILVER	No
1.1.1.86	PF00275	0.0008477913	SILVER	No
1.1.1.86	PF00056	0.00005416	SILVER	No
1.1.1.86	PF00815	0.000069702	SILVER	No
1.1.1.86	PF02670	7.66383333333E-005	SILVER	No
1.1.1.86	PF13288	7.66223333333E-005	SILVER	No
1.1.1.86	PF00180	5.22256666667E-005	SILVER	No
1.1.1.86	PF02911	6.99113333333E-005	SILVER	No
1.1.1.86	PF00393	0.000078886	SILVER	No
1.14.14.7	PF04820	0.036826	SILVER	No
5.4.99.5	PF01842	0.0396462386	SILVER	No
5.4.99.5	PF01509	0.0002000897	SILVER	No
5.4.99.4	PF01642	0.0012166722	SILVER	No
5.4.99.1	PF00128	0.0013676833	BRONZE	No
5.4.99.1	PF13941	0.0363696667	SILVER	No
5.4.99.1	PF00731	0.0002259473	SILVER	No
5.4.99.1	PF11941	0.0043648556	BRONZE	No
4.99.1.4	PF01903	0.0338357222	BRONZE	No
2.8.3.12	PF02550	0.000269	BRONZE	No
2.8.3.12	PF13336	0.0005239633	BRONZE	No
2.8.3.12	PF02515	0.0004276611	BRONZE	No
2.8.3.10	PF02550	0.0004308022	BRONZE	No
2.8.3.10	PF13336	0.0004195622	BRONZE	No
2.8.3.11	PF02515	0.0051452833	SILVER	No
5.4.99.26	PF01142	0.0142030556	SILVER	No
5.4.99.27	PF01842	0.000078852	SILVER	No
5.4.99.27	PF01416	0.0001045827	SILVER	No
5.4.99.27	PF01472	0.0024612722	SILVER	No
5.4.99.27	PF00849	0.0045840167	SILVER	No
5.4.99.25	PF01817	0.000180805	SILVER	No
5.4.99.25	PF01842	0.0002147637	SILVER	No
5.4.99.25	PF00800	0.0001268563	SILVER	No
5.4.99.25	PF00731	0.000126178	SILVER	No
5.4.99.25	PF00128	9.44186666667E-005	SILVER	No
5.4.99.25	PF01416	0.0001139373	SILVER	No
5.4.99.28	PF01479	0.0002587706	BRONZE	No
3.1.25.1	PF01261	0.0275041111	SILVER	No
2.1.1.17	PF08242	0.0003604161	BRONZE	No
2.1.1.17	PF02965	9.97005555556E-005	SILVER	No
2.1.1.17	PF08241	0.0288245	BRONZE	No
2.1.1.17	PF13847	0.0007095	SILVER	No
2.1.1.17	PF02310	7.00633333333E-005	SILVER	No
2.1.1.17	PF00809	0.00007708	SILVER	No
2.1.1.17	PF00398	0.0031432167	SILVER	No
2.1.1.17	PF02607	9.54766666667E-005	SILVER	No
2.1.1.16	PF04191	0.0176790556	SILVER	No
2.1.1.15	PF00590	0.0007045889	BRONZE	No
2.1.1.14	PF01728	0.0001146923	SILVER	No
2.1.1.14	PF00809	0.0001017433	SILVER	No
2.1.1.14	PF00303	0.000105354	SILVER	No
2.1.1.14	PF01479	0.0001117673	SILVER	No
2.1.1.14	PF00590	1.85611666667E-005	SILVER	No
2.1.1.14	PF04452	0.000085087	SILVER	No
2.1.1.14	PF04055	7.61676111111E-005	SILVER	No
2.1.1.14	PF02527	0.000140897	SILVER	No
2.1.1.13	PF01266	3.79315555556E-005	SILVER	No
2.1.1.13	PF08241	4.14581666667E-005	SILVER	No
2.1.1.13	PF01555	4.10274444444E-005	BRONZE	No
2.1.1.13	PF05958	0.00005918	SILVER	No
2.1.1.13	PF01717	9.29555555556E-005	BRONZE	No
2.1.1.13	PF00590	4.34286111111E-005	BRONZE	No
2.1.1.12	PF08241	0.00228805	SILVER	No
2.1.1.12	PF10672	0.0017087944	BRONZE	No
2.1.1.12	PF12589	0.0363696667	SILVER	No
2.1.1.11	PF05724	0.0004252917	BRONZE	No
2.1.1.11	PF08421	0.0014287333	BRONZE	No
2.1.1.11	PF12833	0.0002454128	BRONZE	No
2.1.1.11	PF13847	0.0016192056	SILVER	No
2.1.1.11	PF03602	0.00228895	SILVER	No
2.1.1.11	PF01209	0.0053250778	SILVER	No
2.1.1.11	PF01135	0.0003226594	BRONZE	No
2.1.1.11	PF02805	0.0003262444	BRONZE	No
2.1.1.11	PF01739	9.64194444444E-005	BRONZE	No
2.1.1.11	PF08241	0.0004118956	BRONZE	No
2.1.1.11	PF03848	0.0015432111	BRONZE	No
2.1.1.11	PF03705	0.0001066183	BRONZE	No
2.1.1.11	PF05958	0.0003919756	BRONZE	No
2.1.1.11	PF05050	0.0020205333	BRONZE	No
2.1.1.11	PF05175	0.0290636667	BRONZE	No
2.1.1.10	PF01717	6.66505555556E-005	BRONZE	No
2.1.1.10	PF02965	0.00059115	SILVER	No
2.1.1.10	PF02310	0.0004154256	BRONZE	No
2.1.1.10	PF00809	0.0005027328	SILVER	No
2.1.1.10	PF02607	0.0005661056	SILVER	No
2.1.1.10	PF00398	0.0001694272	SILVER	No
2.1.1.178	PF01728	0.0032366	SILVER	No
2.1.1.178	PF01135	0.0048540879	BRONZE	No
2.1.1.178	PF00303	0.0002265667	SILVER	No
2.1.1.178	PF01029	0.0007818267	SILVER	No
